Staff_ID,Staff_Name,DATE_OF_JOINING,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,claims_handled,fraud_claims_handled,fraud_rate_handled,employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,has_medical_history,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,trip_day_number,hostility_country_level,num_entries,num_unique_campus,late_exit_flag,entry_during_weekend,Insider_Risk_Label,Access_Time,Record_Accessed,Override_Activity,Investigation_Outcome
AGENT00996,Lisa Jones,1999-03-29,4712 Cherokee Heights Road,,Panama City,FL,32404,7.0,4.0,0.5714285714285714,Project Management,Campus A,Project Engineer,26,1,2,0,0,0,Israel,26,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-30 20:35:30.557718,CLM000408,No override recorded,Unsubstantiated
AGENT00997,Efren Anna,1993-09-22,241 Methuen Street,,Lowell,MA,1850,95.0,20.0,0.21052631578947367,Finance,Campus C,Secretary,1,0,2,0,0,0,Israel,0,0,3,0,0,0.0,0,0,0,0,0,0,2026-05-07 20:35:30.557750,CLM030916,No override recorded,No findings
AGENT00998,Winifred Sampson,1992-11-21,8848 North New World Drive,,Glendale,AZ,85302,8.0,1.0,0.125,Marketing and Business Development,Campus A,Bid Coordinator,1,0,2,0,0,1,Romania,17,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-19 20:35:30.557780,CLM020824,No override recorded,No findings
AGENT00999,Judith Sissel,2002-08-19,3035 Osprey Circle,,Panama City,FL,32405,139.0,35.0,0.2517985611510791,Project Management,Campus B,Project Manager,12,1,1,0,0,0,Israel,2,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-25 20:35:30.557812,CLM036462,No override recorded,No findings
AGENT01000,Rodney Iles,1995-04-03,72 Bentley Avenue,,Poultney,VT,5764,22.0,5.0,0.22727272727272727,Marketing and Business Development,Campus C,Bid Coordinator,11,0,1,0,0,0,Israel,16,5,0,0,0,0.0,0,1,1,0,0,0,2026-05-10 20:35:30.557843,CLM041196,No override recorded,No findings
AGENT01001,Bradley Bautista,1992-07-23,5311 Chenoweth Park Lane,,Louisville,KY,40291,10.0,4.0,0.4,R&D Department,Campus C,Development Engineer (Hardware / Software / Mechanical),17,1,2,0,0,1,Israel,0,0,23,0,0,0.0,0,0,0,0,0,0,2026-07-28 20:35:30.557874,CLM002623,No override recorded,No findings
AGENT01002,Keith Thomas,1998-06-26,22062 Cameron Street,,Castro Valley,CA,94546,39.0,7.0,0.1794871794871795,Project Management,Campus B,Secretary,5,0,1,0,0,0,Israel,3,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-24 20:35:30.557905,CLM048323,No override recorded,No findings
AGENT01003,Ana Ashford,2003-10-06,2034 Fairfax Road,,Annapolis,MD,21401,65.0,10.0,0.15384615384615385,Marketing and Business Development,Campus C,Business Development Manager,6,0,2,0,0,0,Israel,17,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-08 20:35:30.557937,CLM002206,No override recorded,No findings
AGENT01004,Robert Lopez,2010-11-14,119 Oakland Street,,Manchester,CT,6042,45.0,10.0,0.2222222222222222,Finance,Campus A,Secretary,7,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-20 20:35:30.557970,CLM014350,No override recorded,No findings
AGENT01005,Gertrude Collier,2016-05-01,306 Rural Hill Court,,Nashville,TN,37217,71.0,20.0,0.28169014084507044,Operations and Manufacturing,Campus A,Warehouse Manager,19,0,1,1,0,0,South Africa,13,0,0,0,0,0.0,0,2,1,0,0,0,2026-06-03 20:35:30.558018,CLM043972,No override recorded,No findings
AGENT01006,Teresa Sedrakyan,1990-11-30,9 Thomas Street,,Ashland,MA,1721,47.0,10.0,0.2127659574468085,Engineering Department,Campus C,Test Engineer,10,1,2,0,0,0,Israel,0,0,69,1,0,0.0,0,0,0,0,0,1,2026-07-29 20:35:30.558067,CLM034385,No override recorded,Unsubstantiated
AGENT01007,Roosevelt Holsopple,1992-12-16,2809 Rowland Avenue,C,Thunderbolt,GA,31404,41.0,7.0,0.17073170731707318,Engineering Department,Campus B,Process Engineer,1,0,2,0,0,0,Israel,0,0,39,0,0,0.0,0,1,1,0,0,0,2026-05-01 20:35:30.558104,CLM029389,No override recorded,No findings
AGENT01008,Jessica Huskey,2010-12-10,1004 Bellflower Street,,Livermore,CA,94551,69.0,20.0,0.2898550724637681,Operations and Manufacturing,Campus B,Operations Manager,14,0,2,0,0,1,Hungary,9,1,9,0,0,0.0,0,2,1,0,0,0,2026-08-12 20:35:30.558139,CLM015682,No override recorded,No findings
AGENT01009,Maria Garcia,1991-06-15,7910 West Krall Street,,Glendale,AZ,85303,18.0,3.0,0.16666666666666666,Engineering Department,Campus A,Design Engineer,9,0,2,0,0,0,Kuwait,3,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-16 20:35:30.558173,CLM030554,No override recorded,No findings
AGENT01010,Wilfred Jenkins,2005-02-12,38 Bruce Road,,Manchester,CT,6040,30.0,8.0,0.26666666666666666,Marketing and Business Development,Campus B,Account Manager,7,1,1,1,0,0,Morocco,0,0,0,0,1,11.0,0,0,0,0,0,0,2026-09-03 20:35:30.558205,CLM015526,No override recorded,No findings
AGENT01011,Gabriel Duenes,2008-04-13,3522 Whiting Avenue,,Montgomery,AL,36105,9.0,2.0,0.2222222222222222,Information Technology,Campus B,Enterprise Systems Developer (ERP / CRM / SAP),1,0,1,0,0,0,Argentina,0,0,49,0,0,0.0,0,0,0,0,0,0,2026-04-18 20:35:30.558238,CLM015422,No override recorded,No findings
AGENT01012,Shane Salazar,2006-05-29,2400 Merry Street,,Nashville,TN,37208,184.0,43.0,0.23369565217391305,Finance,Campus B,Budget Manager,21,0,2,1,0,0,Israel,11,0,0,0,0,0.0,0,2,1,0,0,0,2026-04-20 20:35:30.558270,CLM009167,No override recorded,No findings
AGENT01013,Brittany Hull,2000-05-19,1713 Arrow Cove Lane,,Annapolis,MD,21401,123.0,24.0,0.1951219512195122,Finance,Campus C,Secretary,7,0,1,0,0,0,Israel,2,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-13 20:35:30.558302,CLM026614,No override recorded,No findings
AGENT01014,Alphonso Shirey,2016-04-27,6407 West Monte Cristo Avenue,,Glendale,AZ,85306,1.0,0.0,0.0,Legal and Regulation,Campus C,Regulatory Affairs Officer,16,0,3,0,1,1,Israel,3,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-13 20:35:30.558339,CLM025670,No override recorded,No findings
AGENT01015,Alexandra Morvant,1998-07-01,2337 Nebraska Avenue,,Selma,CA,93662,57.0,20.0,0.3508771929824561,Project Management,Campus C,Secretary,11,1,1,0,0,0,South Africa,0,0,0,0,0,0.0,0,2,1,0,0,0,2026-08-26 20:35:30.558377,CLM030522,No override recorded,Unsubstantiated
AGENT01016,Elise Oconor,2004-10-07,127 Grand Heron Drive,,Panama City,FL,32407,115.0,33.0,0.28695652173913044,Project Management,Campus B,Project Coordinator,5,0,2,0,0,0,Russia,0,0,6,0,0,0.0,0,0,0,0,0,0,2026-07-09 20:35:30.558411,CLM032948,No override recorded,No findings
AGENT01017,Pamela Polanco,1992-05-18,90 Mountain Street,,Bristol,VT,5443,8.0,1.0,0.125,R&D Department,Campus A,Integration and Testing Engineer,26,0,3,0,0,0,China,111,0,113,0,0,0.0,0,0,0,0,0,1,2026-05-20 20:35:30.558444,CLM032155,Bypassed secondary verification,Unsubstantiated
AGENT01018,Theresa Aliaga,2002-08-28,89 Frances Drive,,Manchester,CT,6040,28.0,9.0,0.32142857142857145,Operations and Manufacturing,Campus B,Procurement Officer,23,0,1,0,0,1,Israel,29,0,0,0,0,0.0,0,1,1,0,0,1,2026-03-23 20:35:30.558476,CLM002696,Bypassed secondary verification,Under investigation
AGENT01019,Sharon Thompson,2000-11-12,8121 Copper Creek Drive,,Lyndon,KY,40222,99.0,18.0,0.18181818181818182,Engineering Department,Campus C,Systems Engineer,13,0,3,0,0,0,Russia,0,0,46,0,0,0.0,0,1,1,0,0,0,2026-06-18 20:35:30.558508,CLM010746,No override recorded,Unsubstantiated
AGENT01020,Willie Colquitt,2005-11-01,445 Industrial Lane,,Barre,VT,5641,0.0,0.0,0.0,R&D Department,Campus A,Secretary,16,0,3,0,0,0,France,9,0,0,0,0,0.0,0,1,1,0,0,0,2026-05-06 20:35:30.558540,N/A,No override recorded,No findings
AGENT01021,Frances Moye,2016-02-20,20097 Butterfield Drive,,Castro Valley,CA,94546,45.0,9.0,0.2,Marketing and Business Development,Campus C,Secretary,3,0,1,0,0,0,Israel,77,13,0,0,0,0.0,0,1,1,0,0,0,2026-09-14 20:35:30.558572,CLM011840,No override recorded,No findings
AGENT01022,Emily Mellas,1996-06-22,725 65th Street,,Oakland,CA,94609,16.0,6.0,0.375,R&D Department,Campus C,Systems Engineer,1,0,3,0,0,0,Canada,0,0,106,0,0,0.0,0,2,1,0,1,1,2026-09-08 20:35:30.558604,CLM014265,Approved above authority limit,Confirmed - insider risk
AGENT01023,David Taylor,1997-10-24,706 Seagrove Road,,Glen Burnie,MD,21060,117.0,25.0,0.21367521367521367,Engineering Department,Campus B,Design Engineer,7,0,2,0,0,0,Canada,1,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-20 20:35:30.558635,CLM009084,No override recorded,No findings
AGENT01024,Derek Mcnorton,1995-08-28,6912 Sunrise Drive,,Panama City,FL,32407,147.0,38.0,0.2585034013605442,Operations and Manufacturing,Campus B,Warehouse Manager,10,0,1,0,0,0,Israel,31,0,4,0,0,0.0,0,1,1,0,0,0,2026-07-24 20:35:30.558666,CLM003253,No override recorded,Unsubstantiated
AGENT01025,Ronald Fassett,2011-08-27,1276 Bending Creek Drive,,Nashville,TN,37013,108.0,27.0,0.25,Information Technology,Campus A,Systems and Network Administrator,9,0,1,0,0,0,Israel,4,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-19 20:35:30.558699,CLM004321,No override recorded,No findings
AGENT01026,Edward Hesse,2004-01-30,201 Lee Boulevard,,Savannah,GA,31405,31.0,8.0,0.25806451612903225,Engineering Department,Campus B,Process Engineer,6,0,3,0,0,0,USA,0,0,32,0,0,0.0,0,1,1,0,0,0,2026-05-20 20:35:30.558731,CLM040248,No override recorded,No findings
AGENT01027,Peter Bates,2001-07-22,3469 North Par Court,,Fayetteville,AR,72703,81.0,15.0,0.18518518518518517,Finance,Campus C,Accountant,7,0,3,0,0,0,Israel,13,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-04 20:35:30.558763,CLM011556,No override recorded,No findings
AGENT01028,Andrea Castilla,2013-03-17,5470 Atlanta Highway,,Montgomery,AL,36109,64.0,7.0,0.109375,Information Technology,Campus B,Data Scientist,9,0,1,0,0,1,Argentina,0,0,65,0,0,0.0,0,0,0,0,0,0,2026-08-29 20:35:30.558794,CLM014116,No override recorded,No findings
AGENT01029,Scott Beadle,2005-06-24,10 Bramblebush Drive,,Barnstable,MA,2635,12.0,6.0,0.5,R&D Department,Campus B,Systems Engineer,15,0,2,0,0,1,Israel,8,1,0,0,0,0.0,0,0,0,0,0,0,2026-07-08 20:35:30.558825,CLM031634,No override recorded,No findings
AGENT01030,Johnnie Wynn,1992-08-13,123 Elizabeth Drive,,Manchester,CT,6042,72.0,18.0,0.25,Human Resources,Campus C,Employee Welfare Coordinator,2,0,1,0,0,0,Israel,18,4,0,0,0,0.0,0,1,1,0,0,0,2026-07-25 20:35:30.558856,CLM048928,No override recorded,No findings
AGENT01031,Charles Whipps,2003-10-11,109 East 64th Street,,Savannah,GA,31405,1.0,0.0,0.0,Finance,Campus B,Budget Manager,20,0,2,0,0,0,UK,0,0,0,0,1,7.0,0,0,0,0,0,0,2026-04-07 20:35:30.558888,CLM049659,No override recorded,No findings
AGENT01032,James Williams,2016-06-24,127 Andover Drive,,Savannah,GA,31405,33.0,13.0,0.3939393939393939,Marketing and Business Development,Campus C,Secretary,6,0,2,0,0,0,Israel,3,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-23 20:35:30.558919,CLM021844,No override recorded,No findings
AGENT01033,Dana Solomon,1992-09-03,20251 North 75th Avenue,#1046,Glendale,AZ,85308,16.0,4.0,0.25,Project Management,Campus B,Project Manager,15,0,2,0,1,0,France,6,0,3,0,0,0.0,0,1,1,0,0,0,2026-07-30 20:35:30.558951,CLM009709,Approved above authority limit,Unsubstantiated
AGENT01034,Charles Caddel,2001-04-03,7301 Northwest 113th Terrace,,Oklahoma City,OK,73162,8.0,0.0,0.0,Information Technology,Campus A,IT Director,19,0,2,1,1,0,Israel,0,0,6,0,0,0.0,0,1,1,0,0,0,2026-05-31 20:35:30.558983,CLM018716,No override recorded,No findings
AGENT01035,Patrick Murray,1997-03-24,1514 Wyoming Avenue,,Lynn Haven,FL,32444,4.0,1.0,0.25,Human Resources,Campus A,HR Manager,18,0,2,0,0,0,Israel,18,0,0,0,0,0.0,0,2,1,0,0,0,2026-07-22 20:35:30.559036,CLM015547,No override recorded,No findings
AGENT01036,Leana Bond,2010-03-12,7841 North 59th Lane,#G37,Glendale,AZ,85301,51.0,10.0,0.19607843137254902,Marketing and Business Development,Campus C,Bid Coordinator,13,0,2,1,0,1,Israel,10,0,5,0,0,0.0,0,1,1,0,0,0,2026-05-10 20:35:30.559080,CLM040631,No override recorded,Unsubstantiated
AGENT01037,Mary Franklin,1990-10-18,642 Sagamore Drive,,Montgomery,AL,36109,20.0,7.0,0.35,Engineering Department,Campus C,Design Engineer,21,0,2,1,0,0,USA,0,0,98,0,0,0.0,0,1,1,0,0,1,2026-07-09 20:35:30.559116,CLM004426,Bypassed secondary verification,Confirmed - insider risk
AGENT01038,Edward Harling,2000-12-04,1404 James Way,,Edgewater,MD,21037,50.0,15.0,0.3,Operations and Manufacturing,Campus B,Manufacturing Engineer,18,1,1,1,0,0,Romania,28,0,23,1,0,0.0,0,0,0,0,0,1,2026-08-21 20:35:30.559150,CLM038391,Bypassed secondary verification,Unsubstantiated
AGENT01039,Michael Ingle,2010-03-21,11 North Vineyard Drive,,Pueblo West,CO,81007,1.0,0.0,0.0,Project Management,Campus B,Project Coordinator,12,0,1,1,0,0,Russia,6,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-06 20:35:30.559183,CLM008707,No override recorded,No findings
AGENT01040,Jamie Rowland,1998-03-06,7401 West Arrowhead Clubhouse Drive,#2031,Glendale,AZ,85308,15.0,2.0,0.13333333333333333,Engineering Department,Campus C,Test Engineer,5,0,3,0,0,0,USA,0,0,34,0,0,0.0,0,0,0,0,0,0,2026-09-14 20:35:30.559216,CLM019493,No override recorded,No findings
AGENT01041,Daniel Mora,2015-11-28,60 Willow Lakes Drive,,Savannah,GA,31419,27.0,4.0,0.14814814814814814,Engineering Department,Campus A,Head of Engineering,15,0,2,1,0,0,Russia,3,0,3,0,0,0.0,0,0,0,0,0,0,2026-05-16 20:35:30.559248,CLM022244,No override recorded,No findings
AGENT01042,Alisa Hohman,2011-05-12,562 South Pierremont Drive,,Fayetteville,AR,72701,69.0,16.0,0.2318840579710145,Human Resources,Campus C,Employee Welfare Coordinator,24,1,3,0,0,1,India,43,0,0,0,0,0.0,0,0,0,0,0,0,2026-04-02 20:35:30.559281,CLM040299,No override recorded,No findings
AGENT01043,Josephine Miller,2005-05-13,2010 Rising Hill Drive,,Norman,OK,73071,18.0,5.0,0.2777777777777778,Marketing and Business Development,Campus B,Secretary,14,0,3,0,0,0,Israel,5,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-19 20:35:30.559312,CLM003808,No override recorded,No findings
AGENT01044,Steve Castillo,1998-08-24,19448 Currant Drive,,Edmond,OK,73012,36.0,12.0,0.3333333333333333,Operations and Manufacturing,Campus B,Secretary,6,0,1,0,0,0,Ethiopia,36,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-19 20:35:30.559354,CLM010906,No override recorded,No findings
AGENT01045,Pete Begley,1992-01-11,37 Fieldside Drive,,Groton,CT,6340,88.0,27.0,0.3068181818181818,Security and Information Security,Campus C,Cyber Analyst,14,0,3,0,0,0,Israel,0,0,4,0,0,0.0,0,0,0,0,0,0,2026-08-07 20:35:30.559388,CLM023483,Approved above authority limit,No findings
AGENT01046,Rose Perino,1995-06-21,595 West 15th Street,,Fayetteville,AR,72701,44.0,9.0,0.20454545454545456,R&D Department,Campus A,Systems Engineer,4,0,2,0,0,0,UK,2,0,28,0,0,0.0,0,0,0,0,0,0,2026-07-31 20:35:30.559420,CLM023488,No override recorded,No findings
AGENT01047,Steven Jensen,2017-05-10,1352 Purdue Street,,San Leandro,CA,94579,11.0,1.0,0.09090909090909091,Project Management,Campus B,Project Manager,20,0,1,0,0,0,Israel,0,0,9,0,0,0.0,0,0,0,0,0,0,2026-04-10 20:35:30.559452,CLM034605,No override recorded,No findings
AGENT01048,John Worsley,2012-03-09,5108 Bass Place Southeast,,Washington,DC,20019,2.0,1.0,0.5,Operations and Manufacturing,Campus A,Warehouse Manager,20,0,2,1,0,0,Israel,17,0,0,0,0,0.0,0,2,1,0,0,0,2026-05-12 20:35:30.559484,CLM019401,No override recorded,No findings
AGENT01049,Jazmin Lewison,1996-01-21,3141 North Lancaster Lane,,Fayetteville,AR,72703,87.0,29.0,0.3333333333333333,Engineering Department,Campus C,Systems Engineer,13,0,2,0,0,0,Brazil,0,0,81,1,0,0.0,0,1,1,0,0,1,2026-06-10 20:35:30.559515,CLM026517,Unscheduled record access,Confirmed - insider risk
AGENT01050,David Daniel,1994-02-10,400 D Street,#STE 1B,Anchorage,AK,99501,2.0,2.0,1.0,Project Management,Campus C,Project Coordinator,4,0,1,0,0,0,Iran,14,0,0,0,0,0.0,0,1,1,0,0,0,2026-03-28 20:35:30.559548,CLM016488,No override recorded,No findings
AGENT01051,David Webb,2015-09-15,19020 North 68th Avenue,,Glendale,AZ,85308,77.0,22.0,0.2857142857142857,Finance,Campus B,Accountant,13,0,2,0,0,1,Canada,27,0,0,0,0,0.0,0,0,0,0,0,0,2026-04-15 20:35:30.559579,CLM040637,No override recorded,No findings
AGENT01052,Casey Tidwell,2016-08-08,169 Avenida Drive,M,Berkeley,CA,94708,32.0,6.0,0.1875,Project Management,Campus B,Secretary,1,0,2,0,0,0,UK,41,0,0,0,0,0.0,0,0,0,0,0,0,2026-09-05 20:35:30.559615,CLM001682,No override recorded,No findings
AGENT01053,Emma Moreno,2015-08-28,7407 North 75th Drive,,Glendale,AZ,85303,114.0,27.0,0.23684210526315788,Operations and Manufacturing,Campus B,Warehouse Manager,12,0,1,0,0,0,China,13,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-03 20:35:30.559647,CLM015163,No override recorded,No findings
AGENT01054,Michael Blalock,2008-09-25,848 Vermont 14,,Woodbury,VT,5650,54.0,16.0,0.2962962962962963,Operations and Manufacturing,Campus B,Operations Manager,13,0,2,0,0,0,Israel,12,0,0,0,0,0.0,0,0,0,0,0,0,2026-04-21 20:35:30.559679,CLM023182,No override recorded,No findings
AGENT01055,Terry Lochen,1998-02-10,91 85th Avenue,,Fayetteville,AR,72704,264.0,67.0,0.2537878787878788,Operations and Manufacturing,Campus A,Warehouse Manager,20,0,2,1,0,0,Israel,58,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-20 20:35:30.559711,CLM008641,No override recorded,No findings
AGENT01056,James Murphy,2015-06-28,106 Varnum Street Northwest,,Washington,DC,20011,11.0,3.0,0.2727272727272727,Finance,Campus A,Accountant,25,0,2,1,0,0,Israel,35,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-13 20:35:30.559743,CLM021798,No override recorded,No findings
AGENT01057,Boyd Christie,2002-05-02,3300 Gatsby Lane,,Montgomery,AL,36106,70.0,14.0,0.2,Information Technology,Campus C,Data Scientist,14,0,2,0,0,1,Ukraine,0,0,2,0,0,0.0,0,0,0,0,0,1,2026-07-11 20:35:30.559776,CLM027041,No override recorded,Confirmed - insider risk
AGENT01058,Eva Robinson,1994-12-14,15557 Sutter Creek Road,,Sutter Creek,CA,95685,21.0,6.0,0.2857142857142857,Project Management,Campus C,Project Coordinator,6,0,1,0,0,0,UK,0,0,10,0,0,0.0,0,0,0,0,0,0,2026-09-08 20:35:30.559809,CLM030388,No override recorded,No findings
AGENT01059,Theodore Carrillo,2005-03-17,6116 West Charter Oak Road,,Glendale,AZ,85304,28.0,11.0,0.39285714285714285,Marketing and Business Development,Campus B,Account Manager,11,0,2,0,0,1,Russia,16,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-29 20:35:30.559842,CLM021273,Approved above authority limit,No findings
AGENT01060,Lesa Minton,1993-10-19,1838 Crofton Parkway,,Crofton,MD,21114,30.0,6.0,0.2,Operations and Manufacturing,Campus B,Warehouse Manager,18,0,1,0,0,0,Israel,25,0,0,0,0,0.0,0,0,0,0,0,0,2026-03-22 20:35:30.559875,CLM020402,No override recorded,No findings
AGENT01061,Alma Hamblin,1991-08-05,417 West Park Place,,Oklahoma City,OK,73103,81.0,19.0,0.2345679012345679,Project Management,Campus B,Secretary,5,0,1,0,0,0,Israel,28,0,0,0,0,0.0,0,0,0,0,0,0,2026-09-09 20:35:30.559906,CLM036365,No override recorded,No findings
AGENT01062,Berta Kellogg,2017-09-06,2835 Jed Road,,Escondido,CA,92027,173.0,41.0,0.23699421965317918,Engineering Department,Campus A,Process Engineer,8,0,2,0,0,1,Ethiopia,0,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-03 20:35:30.559939,CLM008785,No override recorded,No findings
AGENT01063,Jacqueline Krous,2012-03-17,137 East 53rd Avenue,,Anchorage,AK,99518,60.0,17.0,0.2833333333333333,Engineering Department,Campus A,Secretary,7,0,2,1,0,0,Israel,3,0,0,0,0,0.0,0,1,1,0,1,0,2026-07-06 20:35:30.559971,CLM044091,No override recorded,No findings
AGENT01064,Cynthia Kern,1994-05-03,20228 Crabtree Street,,Anchorage,AK,99567,26.0,8.0,0.3076923076923077,Marketing and Business Development,Campus A,Business Development Manager,15,0,1,0,0,0,South Africa,43,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-17 20:35:30.560018,CLM011698,No override recorded,No findings
AGENT01065,Fern Hatcher,1997-12-16,1707 6th Street Northwest,,Washington,DC,20001,16.0,5.0,0.3125,Engineering Department,Campus B,Design Engineer,4,0,3,0,0,0,Iran,0,0,85,0,0,0.0,0,0,0,0,0,1,2026-05-22 20:35:30.560067,CLM011558,Bypassed secondary verification,Unsubstantiated
AGENT01066,Amy King,2001-02-13,1217 Cottondale Road,,Montgomery,AL,36109,52.0,15.0,0.28846153846153844,Engineering Department,Campus A,Head of Engineering,28,0,2,1,0,0,Israel,0,0,41,0,0,0.0,0,0,0,0,0,0,2026-05-16 20:35:30.560103,CLM047945,Approved above authority limit,No findings
AGENT01067,Danny Heckman,1990-09-01,6816 West 84th Circle,#42,Arvada,CO,80003,13.0,0.0,0.0,Finance,Campus B,Budget Manager,20,0,2,0,0,0,UK,16,0,0,0,0,0.0,0,2,1,0,0,0,2026-07-09 20:35:30.560137,CLM012658,No override recorded,No findings
AGENT01068,Patrick Snyder,1992-01-05,12245 West 71st Place,,Arvada,CO,80004,5.0,1.0,0.2,Marketing and Business Development,Campus C,Bid Coordinator,4,0,3,1,0,0,Israel,25,0,0,0,0,0.0,0,2,1,0,0,0,2026-06-19 20:35:30.560172,CLM047241,No override recorded,No findings
AGENT01069,Olga Baer,1995-10-22,8801 North 63rd Drive,,Glendale,AZ,85302,18.0,4.0,0.2222222222222222,Project Management,Campus B,Project Coordinator,10,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,2,1,0,0,0,2026-07-02 20:35:30.560205,CLM007644,No override recorded,No findings
AGENT01070,John Dishon,2017-07-04,12493 West 84th Circle,,Arvada,CO,80005,13.0,4.0,0.3076923076923077,Operations and Manufacturing,Campus A,Operations Manager,14,0,2,0,0,0,Libya,7,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-15 20:35:30.560239,CLM000712,No override recorded,Unsubstantiated
AGENT01071,Gary Grande,2002-05-12,517 Retford Drive,,Severna Park,MD,21146,15.0,3.0,0.2,Legal and Regulation,Campus A,Regulatory Affairs Officer,25,0,3,0,0,0,Israel,15,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-08 20:35:30.560272,CLM020985,No override recorded,No findings
AGENT01072,Paul Brown,2006-08-24,4253 San Juan Avenue,,Fremont,CA,94536,15.0,3.0,0.2,R&D Department,Campus B,Development Engineer (Hardware / Software / Mechanical),0,0,2,0,0,0,Israel,7,1,0,0,0,0.0,0,1,1,0,0,0,2026-09-01 20:35:30.560303,CLM032614,No override recorded,No findings
AGENT01073,Andrea Manuel,2013-08-19,2411 Alteras Drive,,Nashville,TN,37211,1.0,0.0,0.0,Operations and Manufacturing,Campus B,Secretary,6,0,2,0,0,0,Israel,37,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-21 20:35:30.560375,CLM047240,No override recorded,Unsubstantiated
AGENT01074,Nathan Masterson,1998-07-01,142 Ash Drive,,Montgomery,AL,36117,0.0,0.0,0.0,R&D Department,Campus C,Algorithm Engineer,21,0,2,0,0,0,China,0,0,7,0,0,0.0,0,0,0,0,0,0,2026-07-06 20:35:30.560416,N/A,No override recorded,No findings
AGENT01075,Sylvia Hawkins,1996-03-22,5156 South Dakota Avenue Northeast,,Washington,DC,20017,178.0,52.0,0.29213483146067415,R&D Department,Campus C,Integration and Testing Engineer,26,0,3,0,0,1,Israel,3,1,0,0,0,0.0,0,1,1,0,0,0,2026-06-17 20:35:30.560452,CLM014895,No override recorded,No findings
AGENT01076,George Eder,2012-02-06,3145 19th Avenue Court,,Greeley,CO,80631,28.0,7.0,0.25,Finance,Campus A,Budget Manager,20,0,2,0,0,0,Israel,40,0,5,0,0,0.0,0,0,0,0,0,0,2026-05-25 20:35:30.560487,CLM030638,No override recorded,No findings
AGENT01077,Sandra Tucker,1993-12-14,1600 20th Street Northwest,,Washington,DC,20009,18.0,4.0,0.2222222222222222,Executive Management,Campus B,Chief Marketing and Business Development Officer,9,0,3,0,0,0,Israel,13,3,0,0,0,0.0,0,1,1,0,0,0,2026-05-26 20:35:30.560521,CLM005381,No override recorded,No findings
AGENT01078,Patricia Gloeckner,2003-08-26,4486 U.S. 5,,Newport,VT,5855,48.0,10.0,0.20833333333333334,Finance,Campus A,Accountant,23,0,1,0,0,0,Israel,0,0,5,0,0,0.0,0,0,0,0,0,0,2026-09-09 20:35:30.560555,CLM017643,No override recorded,No findings
AGENT01079,Willie Issa,2011-07-30,7300 West 74th Place,,Arvada,CO,80003,10.0,2.0,0.2,Project Management,Campus A,Secretary,5,0,1,0,0,0,Ukraine,19,0,8,0,0,0.0,0,1,1,0,0,0,2026-06-01 20:35:30.560589,CLM037608,No override recorded,No findings
AGENT01080,Kay Gallo,1999-06-07,6823 Forsythe Drive,,Panama City,FL,32404,126.0,25.0,0.1984126984126984,R&D Department,Campus B,Head of R&D,8,0,3,0,0,0,France,3,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-28 20:35:30.560621,CLM003686,No override recorded,Unsubstantiated
AGENT01081,Bernice Cobb,1998-08-21,65 Arcellia Drive,,Manchester,CT,6042,51.0,17.0,0.3333333333333333,R&D Department,Campus B,Integration and Testing Engineer,9,1,3,0,0,0,France,0,0,0,0,0,0.0,0,3,1,0,1,0,2026-08-09 20:35:30.560655,CLM046418,No override recorded,No findings
AGENT01082,Robin White,2008-08-09,2811 Mechanics Avenue,,Savannah,GA,31404,3.0,0.0,0.0,Operations and Manufacturing,Campus A,Secretary,2,0,1,1,0,1,Israel,14,3,0,0,0,0.0,0,0,0,0,0,0,2026-07-30 20:35:30.560688,CLM013251,No override recorded,No findings
